"id","dummyExpoSplit","milConflictCode","exposureName","exposureValue","percent"
345,0,"OIF/OEF/OND","Biological Warfare Agents","No",62.12
50,0,"ODSS","Biological Warfare Agents","Yes",59.23
28,0,"ODSS","Biological Warfare Agents","Yes",28.71
12,0,"OIF/OEF/OND","Biological Warfare Agents","Yes",5.12
181,0,"ODSS","Biological Warfare Agents","Don't Know",59.01
401,0,"ODSS","Biological Warfare Agents","Don't Know",50.77
341,0,"ODSS","Biological Warfare Agents","No",58.54
193,0,"OIF/OEF/OND","Biological Warfare Agents","Don't Know",53.95
6,0,"OIF/OEF/OND","Biological Warfare Agents","Don't Know",60.61
59,0,"OIF/OEF/OND","Biological Warfare Agents","Yes",33.72
88,0,"ODSS","Biological Warfare Agents","Don't Know",47.35
304,0,"OIF/OEF/OND","Biological Warfare Agents","No",69.91
18,0,"ODSS","Biological Warfare Agents","Don't Know",60.33
216,0,"ODSS","Biological Warfare Agents","No",6.79
389,0,"ODSS","Biological Warfare Agents","Don't Know",23.88
190,1,"ODSS","Biological Warfare Agents","Yes",34.19
114,0,"ODSS","Biological Warfare Agents","Yes",28.1
245,0,"ODSS","Biological Warfare Agents","No",31.63
213,0,"OIF/OEF/OND","Biological Warfare Agents","No",32.94
56,0,"OIF/OEF/OND","Biological Warfare Agents","Yes",54.81
79,0,"ODSS","Biological Warfare Agents","Don't Know",53.68
68,0,"ODSS","Biological Warfare Agents","No",12.27
395,0,"OIF/OEF/OND","Biological Warfare Agents","Don't Know",55.96
140,0,"ODSS","Biological Warfare Agents","Yes",48.4
218,0,"ODSS","Biological Warfare Agents","Don't Know",32.71
281,0,"OIF/OEF/OND","Biological Warfare Agents","Yes",30.28
410,0,"OIF/OEF/OND","Biological Warfare Agents","Don't Know",60.38
394,0,"OIF/OEF/OND","Biological Warfare Agents","Don't Know",37.33
120,0,"OIF/OEF/OND","Biological Warfare Agents","Don't Know",29.52
138,0,"ODSS","Biological Warfare Agents","Yes",59.53
414,0,"ODSS","Biological Warfare Agents","Yes",59.08
95,0,"ODSS","Biological Warfare Agents","No",36.92
403,0,"OIF/OEF/OND","Biological Warfare Agents","Don't Know",55.28
231,0,"OIF/OEF/OND","Biological Warfare Agents","Yes",29.54
259,0,"ODSS","Biological Warfare Agents","Yes",59.12
71,0,"OIF/OEF/OND","Biological Warfare Agents","Yes",29.59
65,0,"OIF/OEF/OND","Biological Warfare Agents","Yes",32.48
60,0,"ODSS","Biological Warfare Agents","Don't Know",31.39
234,0,"ODSS","Biological Warfare Agents","No",39.69
37,0,"ODSS","Biological Warfare Agents","Yes",9.1
388,0,"ODSS","Biological Warfare Agents","No",29.87
1,0,"OIF/OEF/OND","Biological Warfare Agents","Yes",63.94
233,1,"OIF/OEF/OND","Biological Warfare Agents","Don't Know",34.35
219,0,"OIF/OEF/OND","Biological Warfare Agents","Don't Know",27.51
70,0,"OIF/OEF/OND","Biological Warfare Agents","No",53.32
379,0,"OIF/OEF/OND","Biological Warfare Agents","No",34.03
179,0,"OIF/OEF/OND","Animal Bites","Yes",82.24
14,0,"OIF/OEF/OND","Animal Bites","No",82.27
118,0,"OIF/OEF/OND","Animal Bites","Yes",75.98
256,0,"ODSS","Animal Bites","Don't Know",77.62
254,0,"ODSS","Animal Bites","Don't Know",85.73
211,0,"ODSS","Animal Bites","Don't Know",7.37
359,0,"OIF/OEF/OND","Animal Bites","Yes",80.44
32,0,"OIF/OEF/OND","Animal Bites","Don't Know",79.43
109,0,"ODSS","Animal Bites","Don't Know",78.87
23,0,"OIF/OEF/OND","Animal Bites","No",81.05
224,0,"OIF/OEF/OND","Animal Bites","No",74.85
166,0,"OIF/OEF/OND","Animal Bites","Don't Know",79.86
76,0,"OIF/OEF/OND","Animal Bites","Yes",79.36
353,0,"ODSS","Animal Bites","No",9.81
347,0,"OIF/OEF/OND","Animal Bites","Yes",76.45
294,0,"OIF/OEF/OND","Animal Bites","No",78.65
41,0,"ODSS","Animal Bites","No",15.5
316,0,"OIF/OEF/OND","Animal Bites","Yes",75.43
342,0,"ODSS","Animal Bites","Yes",83.59
39,0,"OIF/OEF/OND","Animal Bites","Don't Know",86.15
159,0,"ODSS","Animal Bites","Yes",87.27
240,0,"OIF/OEF/OND","Animal Bites","Yes",80.53
286,0,"OIF/OEF/OND","Animal Bites","Yes",79.03
158,0,"OIF/OEF/OND","Animal Bites","No",16.19
199,0,"OIF/OEF/OND","Animal Bites","Yes",75.99
160,0,"OIF/OEF/OND","Animal Bites","Yes",8.2
155,0,"ODSS","Animal Bites","Don't Know",14.86
66,0,"ODSS","Animal Bites","Don't Know",88.62
298,0,"OIF/OEF/OND","Animal Bites","Yes",76.92
170,0,"ODSS","Animal Bites","Yes",84.85
225,0,"OIF/OEF/OND","Animal Bites","No",4.88
203,0,"ODSS","Animal Bites","No",76.05
180,0,"OIF/OEF/OND","Animal Bites","Don't Know",89.79
2,0,"OIF/OEF/OND","Animal Bites","Yes",73.57
130,0,"OIF/OEF/OND","Animal Bites","No",83.87
371,0,"ODSS","Animal Bites","Yes",1.03
171,0,"OIF/OEF/OND","Animal Bites","No",82.68
293,0,"OIF/OEF/OND","Animal Bites","Yes",78.72
390,0,"OIF/OEF/OND","Animal Bites","Don't Know",83.06
112,0,"OIF/OEF/OND","Animal Bites","Yes",75.3
333,0,"ODSS","Animal Bites","No",88.5
36,0,"OIF/OEF/OND","Animal Bites","Don't Know",77.21
35,0,"ODSS","Animal Bites","Don't Know",82.96
87,0,"OIF/OEF/OND","Animal Bites","Yes",76.58
292,0,"ODSS","Animal Bites","Don't Know",5.94
111,0,"ODSS","Animal Bites","Yes",74.06
361,0,"ODSS","Animal Bites","Yes",71.97
406,0,"OIF/OEF/OND","Animal Bites","Don't Know",84.61
31,0,"ODSS","Animal Bites","Yes",76.74
73,0,"ODSS","Animal Bites","Don't Know",68.87
289,0,"ODSS","Animal Bites","No",80.57
354,0,"ODSS","Animal Bites","No",83.42
92,0,"ODSS","Animal Bites","Yes",77.16
318,0,"ODSS","Animal Bites","Don't Know",74.63
392,0,"OIF/OEF/OND","Animal Bites","No",77.27
150,0,"OIF/OEF/OND","Animal Bites","Don't Know",10.11
239,0,"ODSS","Animal Bites","No",9.89
376,0,"OIF/OEF/OND","Animal Bites","No",8.16
334,0,"OIF/OEF/OND","Animal Bites","Don't Know",84.6
30,0,"OIF/OEF/OND","Animal Bites","Don't Know",78.26
156,0,"ODSS","Animal Bites","No",75.82
412,0,"ODSS","Animal Bites","No",11.49
276,0,"OIF/OEF/OND","Animal Bites","Yes",82.03
261,0,"OIF/OEF/OND","Animal Bites","Yes",78.76
301,0,"ODSS","Animal Bites","Yes",6.52
282,0,"OIF/OEF/OND","Animal Bites","Yes",74.55
142,0,"OIF/OEF/OND","Animal Bites","Don't Know",75.53
275,0,"OIF/OEF/OND","Animal Bites","Yes",81.1
132,0,"ODSS","Animal Bites","Yes",81.2
8,0,"OIF/OEF/OND","Animal Bites","No",71.84
271,0,"ODSS","Animal Bites","Yes",81.09
123,0,"ODSS","Animal Bites","No",67.63
175,0,"OIF/OEF/OND","Animal Bites","No",77.2
246,0,"ODSS","Animal Bites","Don't Know",73.57
297,0,"OIF/OEF/OND","Animal Bites","No",4.61
19,0,"OIF/OEF/OND","Animal Bites","Yes",72.99
269,0,"OIF/OEF/OND","Animal Bites","No",9.79
391,0,"OIF/OEF/OND","Animal Bites","No",78.98
149,0,"ODSS","Animal Bites","Yes",80.56
221,0,"ODSS","Animal Bites","Yes",72.43
268,0,"OIF/OEF/OND","Animal Bites","Yes",15.89
385,0,"OIF/OEF/OND","Animal Bites","Yes",82.04
345,0,"ODSS","Animal Bites","Don't Know",79.42
50,0,"ODSS","Animal Bites","Yes",80.21
28,0,"ODSS","Animal Bites","No",84.17
12,0,"ODSS","Animal Bites","No",82.01
181,0,"ODSS","Animal Bites","Yes",82.85
401,0,"ODSS","Animal Bites","Don't Know",76.49
341,0,"OIF/OEF/OND","Animal Bites","Yes",73.01
193,0,"ODSS","Animal Bites","Yes",80.24
6,0,"OIF/OEF/OND","Animal Bites","No",80.51
59,0,"ODSS","Animal Bites","No",12.22
88,0,"ODSS","Animal Bites","Don't Know",88.57
304,0,"OIF/OEF/OND","Animal Bites","Don't Know",78.61
18,0,"ODSS","Animal Bites","No",72.18
216,0,"OIF/OEF/OND","Animal Bites","No",73.71
389,0,"ODSS","Animal Bites","Don't Know",9.43
190,0,"ODSS","Animal Bites","Yes",14.59
114,0,"ODSS","Animal Bites","Yes",17.53
245,0,"ODSS","Animal Bites","Yes",81.86
213,0,"OIF/OEF/OND","Animal Bites","Don't Know",90.35
56,0,"ODSS","Animal Bites","No",80.26
79,0,"ODSS","Animal Bites","No",13.83
68,0,"OIF/OEF/OND","Animal Bites","Yes",74.57
395,0,"ODSS","Animal Bites","Don't Know",75.56
140,0,"ODSS","Animal Bites","Yes",13.1
218,0,"OIF/OEF/OND","Animal Bites","Yes",87.95
281,0,"OIF/OEF/OND","Animal Bites","Don't Know",79.16
410,0,"ODSS","Animal Bites","Don't Know",77.37
394,0,"OIF/OEF/OND","Animal Bites","Don't Know",80.73
120,0,"ODSS","Animal Bites","Yes",79.79
138,0,"OIF/OEF/OND","Animal Bites","Yes",81.44
414,0,"ODSS","Animal Bites","Yes",80.81
95,0,"OIF/OEF/OND","Animal Bites","No",82.59
403,0,"OIF/OEF/OND","Animal Bites","Yes",10.55
231,0,"OIF/OEF/OND","Animal Bites","Yes",69.6
259,0,"OIF/OEF/OND","Animal Bites","No",80.5
71,0,"ODSS","Animal Bites","Don't Know",14.88
65,0,"ODSS","Animal Bites","Don't Know",75.04
60,0,"ODSS","Animal Bites","Yes",82.47
234,0,"OIF/OEF/OND","Animal Bites","Don't Know",89.28
37,0,"OIF/OEF/OND","Animal Bites","Yes",76.66
388,0,"OIF/OEF/OND","Animal Bites","Don't Know",79.56
1,0,"OIF/OEF/OND","Animal Bites","Yes",76.33
233,0,"ODSS","Animal Bites","Don't Know",74.13
219,0,"ODSS","Animal Bites","Yes",13.63
70,0,"ODSS","Animal Bites","No",76.54
379,0,"OIF/OEF/OND","Animal Bites","Yes",80.28
179,1,"ODSS","Human Blood/Bodily Fluids","Yes",57.99
14,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Don't Know",54.73
118,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Don't Know",49.38
256,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","No",8.23
254,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Don't Know",27.58
211,1,"ODSS","Human Blood/Bodily Fluids","No",57.05
359,1,"ODSS","Human Blood/Bodily Fluids","Don't Know",49.82
32,1,"ODSS","Human Blood/Bodily Fluids","Yes",51.81
109,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","No",56.66
23,1,"ODSS","Human Blood/Bodily Fluids","Don't Know",32.85
224,1,"ODSS","Human Blood/Bodily Fluids","Don't Know",48.61
166,1,"ODSS","Human Blood/Bodily Fluids","Don't Know",53.45
76,1,"ODSS","Human Blood/Bodily Fluids","Don't Know",51.41
353,1,"ODSS","Human Blood/Bodily Fluids","Don't Know",11.99
347,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","No",45.93
294,1,"ODSS","Human Blood/Bodily Fluids","Don't Know",33.24
41,1,"ODSS","Human Blood/Bodily Fluids","Yes",55.43
316,1,"ODSS","Human Blood/Bodily Fluids","No",32.23
342,1,"ODSS","Human Blood/Bodily Fluids","No",8.07
39,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Yes",38.49
159,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Don't Know",55.29
240,1,"ODSS","Human Blood/Bodily Fluids","Yes",47.07
286,1,"ODSS","Human Blood/Bodily Fluids","No",32.97
158,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Don't Know",35.08
199,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Don't Know",35.23
160,1,"ODSS","Human Blood/Bodily Fluids","Don't Know",50.33
155,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Yes",53.98
66,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Yes",48.98
298,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","No",47.1
170,1,"ODSS","Human Blood/Bodily Fluids","Don't Know",34.27
225,1,"ODSS","Human Blood/Bodily Fluids","Don't Know",12.42
203,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Yes",21.65
180,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Don't Know",33.46
2,1,"ODSS","Human Blood/Bodily Fluids","No",33.12
130,1,"ODSS","Human Blood/Bodily Fluids","No",54.05
371,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Yes",64.01
171,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Yes",53.71
293,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Yes",56.74
390,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","No",48.48
112,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Don't Know",34.18
333,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Don't Know",27.7
36,1,"ODSS","Human Blood/Bodily Fluids","Yes",55.69
35,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","No",34.22
87,1,"ODSS","Human Blood/Bodily Fluids","Don't Know",50.51
292,1,"ODSS","Human Blood/Bodily Fluids","No",33.13
111,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","No",37.63
361,1,"ODSS","Human Blood/Bodily Fluids","No",34.53
406,1,"ODSS","Human Blood/Bodily Fluids","Don't Know",54.55
31,1,"ODSS","Human Blood/Bodily Fluids","Yes",51.08
73,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","No",48.29
289,1,"ODSS","Human Blood/Bodily Fluids","Yes",45.42
354,1,"ODSS","Human Blood/Bodily Fluids","Yes",22.3
92,1,"ODSS","Human Blood/Bodily Fluids","Yes",49.16
318,1,"ODSS","Human Blood/Bodily Fluids","Don't Know",29.3
392,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Yes",9.59
150,1,"ODSS","Human Blood/Bodily Fluids","No",13.3
239,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Don't Know",12.99
376,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Yes",35.09
334,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Yes",49.95
30,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","No",53.17
156,1,"ODSS","Human Blood/Bodily Fluids","Yes",7.16
412,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Don't Know",10.31
276,1,"ODSS","Human Blood/Bodily Fluids","Don't Know",52.98
261,1,"ODSS","Human Blood/Bodily Fluids","Don't Know",54.62
301,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","No",13.6
282,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Don't Know",31.17
142,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Don't Know",51.13
275,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","No",22.37
132,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Don't Know",52.06
8,1,"ODSS","Human Blood/Bodily Fluids","Don't Know",46.47
271,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Yes",52.59
123,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","No",36.75
175,1,"ODSS","Human Blood/Bodily Fluids","Yes",53.48
246,1,"ODSS","Human Blood/Bodily Fluids","No",32.08
297,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Yes",32.31
19,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","No",48.24
269,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","No",17.21
391,1,"ODSS","Human Blood/Bodily Fluids","No",27.48
149,1,"ODSS","Human Blood/Bodily Fluids","No",24.5
221,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Yes",55.55
268,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","No",14.91
385,1,"ODSS","Human Blood/Bodily Fluids","No",55.44
345,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Don't Know",40.37
50,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","No",55.62
28,1,"ODSS","Human Blood/Bodily Fluids","No",53.95
12,1,"ODSS","Human Blood/Bodily Fluids","Yes",53.53
181,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Don't Know",32.86
401,1,"ODSS","Human Blood/Bodily Fluids","Yes",36.75
341,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Yes",12.79
193,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Yes",54.75
6,1,"ODSS","Human Blood/Bodily Fluids","No",55.28
59,1,"ODSS","Human Blood/Bodily Fluids","Yes",35.62
88,1,"ODSS","Human Blood/Bodily Fluids","Don't Know",31.48
304,1,"ODSS","Human Blood/Bodily Fluids","Yes",47.69
18,1,"ODSS","Human Blood/Bodily Fluids","Don't Know",54.67
216,0,"ODSS","Human Blood/Bodily Fluids","No",52.13
389,1,"ODSS","Human Blood/Bodily Fluids","Don't Know",34.23
190,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","No",49.52
114,1,"ODSS","Human Blood/Bodily Fluids","No",32.46
245,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Don't Know",57.02
213,1,"ODSS","Human Blood/Bodily Fluids","No",36.99
56,1,"ODSS","Human Blood/Bodily Fluids","Yes",37.13
79,1,"ODSS","Human Blood/Bodily Fluids","Don't Know",52.52
68,1,"ODSS","Human Blood/Bodily Fluids","Don't Know",33.58
395,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","No",55.82
140,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Don't Know",51.75
218,1,"ODSS","Human Blood/Bodily Fluids","No",52.26
281,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Yes",34.17
410,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","No",27.47
394,1,"ODSS","Human Blood/Bodily Fluids","Yes",39.48
120,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Yes",48.9
138,1,"ODSS","Human Blood/Bodily Fluids","Don't Know",49.78
414,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Don't Know",49.11
95,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Yes",53.23
403,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","No",52.92
231,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","No",45.1
259,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Don't Know",11.68
71,1,"ODSS","Human Blood/Bodily Fluids","No",33.85
65,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Don't Know",51.86
60,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Don't Know",52.51
234,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Don't Know",54.66
37,1,"ODSS","Human Blood/Bodily Fluids","Don't Know",37.46
388,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","No",57.27
1,1,"ODSS","Human Blood/Bodily Fluids","No",52.77
233,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","Yes",62.83
219,1,"ODSS","Human Blood/Bodily Fluids","Yes",33.49
70,1,"ODSS","Human Blood/Bodily Fluids","Yes",51.33
379,1,"OIF/OEF/OND","Human Blood/Bodily Fluids","No",7.3
179,2,"OIF/OEF/OND","Burning Trash or Feces","No",60.56
14,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",9.52
118,2,"ODSS","Burning Trash or Feces","Don't Know",67.47
256,2,"ODSS","Burning Trash or Feces","Don't Know",66.26
254,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",66.62
211,2,"OIF/OEF/OND","Burning Trash or Feces","Yes",66.62
359,2,"ODSS","Burning Trash or Feces","Yes",63.96
32,2,"OIF/OEF/OND","Burning Trash or Feces","No",68.26
109,2,"ODSS","Burning Trash or Feces","Yes",12.24
23,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",63
224,2,"ODSS","Burning Trash or Feces","Yes",60.39
166,2,"ODSS","Burning Trash or Feces","Don't Know",63.55
76,2,"ODSS","Burning Trash or Feces","No",9.17
353,2,"ODSS","Burning Trash or Feces","Don't Know",67.76
347,2,"ODSS","Burning Trash or Feces","No",64.79
294,2,"ODSS","Burning Trash or Feces","Yes",61.88
41,2,"OIF/OEF/OND","Burning Trash or Feces","Yes",60.4
316,2,"ODSS","Burning Trash or Feces","Don't Know",69.19
342,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",13.27
39,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",63.23
159,2,"OIF/OEF/OND","Burning Trash or Feces","Yes",66.49
240,2,"OIF/OEF/OND","Burning Trash or Feces","No",25.13
286,2,"ODSS","Burning Trash or Feces","Yes",58.82
158,2,"OIF/OEF/OND","Burning Trash or Feces","No",63.87
199,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",62.64
160,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",25.81
155,2,"ODSS","Burning Trash or Feces","Yes",23
66,2,"ODSS","Burning Trash or Feces","Yes",11.24
298,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",27.3
170,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",71.23
225,2,"OIF/OEF/OND","Burning Trash or Feces","Yes",61.1
203,2,"ODSS","Burning Trash or Feces","Yes",66.83
180,2,"ODSS","Burning Trash or Feces","Don't Know",53.73
2,2,"OIF/OEF/OND","Burning Trash or Feces","No",67.85
130,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",62.57
371,2,"ODSS","Burning Trash or Feces","Yes",22.59
171,2,"ODSS","Burning Trash or Feces","Don't Know",69.45
293,2,"ODSS","Burning Trash or Feces","No",57.09
390,2,"OIF/OEF/OND","Burning Trash or Feces","Yes",64.57
112,2,"ODSS","Burning Trash or Feces","Don't Know",10.02
333,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",26.04
36,2,"ODSS","Burning Trash or Feces","Yes",25.21
35,2,"ODSS","Burning Trash or Feces","Yes",20.97
87,2,"ODSS","Burning Trash or Feces","Don't Know",61.6
292,2,"ODSS","Burning Trash or Feces","No",61.05
111,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",24.53
361,2,"ODSS","Burning Trash or Feces","Don't Know",72.16
406,2,"ODSS","Burning Trash or Feces","No",29.83
31,2,"ODSS","Burning Trash or Feces","No",69.94
73,2,"ODSS","Burning Trash or Feces","Don't Know",25.91
289,2,"ODSS","Burning Trash or Feces","Yes",72.61
354,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",53.34
92,2,"ODSS","Burning Trash or Feces","No",19.52
318,2,"OIF/OEF/OND","Burning Trash or Feces","No",25.02
392,3,"OIF/OEF/OND","Burning Trash or Feces","No",65.22
150,2,"ODSS","Burning Trash or Feces","Yes",63.87
239,2,"ODSS","Burning Trash or Feces","No",57.38
376,2,"ODSS","Burning Trash or Feces","No",70.84
334,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",56.44
30,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",59.83
156,2,"ODSS","Burning Trash or Feces","Don't Know",64.65
412,2,"ODSS","Burning Trash or Feces","No",11.88
276,2,"ODSS","Burning Trash or Feces","Yes",58.62
261,2,"OIF/OEF/OND","Burning Trash or Feces","Yes",32.64
301,2,"ODSS","Burning Trash or Feces","Don't Know",60.31
282,2,"OIF/OEF/OND","Burning Trash or Feces","No",23.77
142,2,"ODSS","Burning Trash or Feces","Yes",71.38
275,2,"ODSS","Burning Trash or Feces","No",26.63
132,2,"OIF/OEF/OND","Burning Trash or Feces","No",63.85
8,2,"OIF/OEF/OND","Burning Trash or Feces","Yes",22.15
271,2,"ODSS","Burning Trash or Feces","No",26.28
123,2,"ODSS","Burning Trash or Feces","Don't Know",66.34
175,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",23.19
246,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",69.75
297,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",14.72
19,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",62.39
269,2,"OIF/OEF/OND","Burning Trash or Feces","No",8.65
391,2,"ODSS","Burning Trash or Feces","No",69.9
149,2,"OIF/OEF/OND","Burning Trash or Feces","Yes",64.07
221,2,"ODSS","Burning Trash or Feces","No",66.01
268,2,"ODSS","Burning Trash or Feces","Don't Know",68.96
385,2,"ODSS","Burning Trash or Feces","Don't Know",56.03
345,2,"ODSS","Burning Trash or Feces","Yes",24.04
50,2,"OIF/OEF/OND","Burning Trash or Feces","Yes",60.38
28,2,"OIF/OEF/OND","Burning Trash or Feces","Yes",62.52
12,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",70.94
181,2,"ODSS","Burning Trash or Feces","No",72.87
401,2,"ODSS","Burning Trash or Feces","Don't Know",12.47
341,2,"ODSS","Burning Trash or Feces","Don't Know",59.47
193,2,"ODSS","Burning Trash or Feces","Don't Know",27.69
6,2,"ODSS","Burning Trash or Feces","No",58.81
59,2,"ODSS","Burning Trash or Feces","Yes",20.4
88,2,"OIF/OEF/OND","Burning Trash or Feces","No",8.69
304,2,"ODSS","Burning Trash or Feces","No",63.19
18,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",24.27
216,2,"ODSS","Burning Trash or Feces","Don't Know",22.53
389,2,"OIF/OEF/OND","Burning Trash or Feces","No",21.91
190,2,"ODSS","Burning Trash or Feces","Yes",55.3
114,2,"ODSS","Burning Trash or Feces","No",65.85
245,2,"ODSS","Burning Trash or Feces","No",64.22
213,2,"ODSS","Burning Trash or Feces","Don't Know",64.48
56,2,"OIF/OEF/OND","Burning Trash or Feces","Yes",61.08
79,2,"ODSS","Burning Trash or Feces","Don't Know",24.24
68,2,"OIF/OEF/OND","Burning Trash or Feces","Yes",24.01
395,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",66.16
140,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",69.46
218,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",59.82
281,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",23.98
410,2,"ODSS","Burning Trash or Feces","Yes",17.78
394,2,"OIF/OEF/OND","Burning Trash or Feces","Yes",58.96
120,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",16.64
138,2,"ODSS","Burning Trash or Feces","No",28.34
414,2,"ODSS","Burning Trash or Feces","Don't Know",60.86
95,2,"ODSS","Burning Trash or Feces","No",63.71
403,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",14.73
231,2,"ODSS","Burning Trash or Feces","No",24.5
259,2,"ODSS","Burning Trash or Feces","Yes",34.75
71,2,"ODSS","Burning Trash or Feces","Yes",51.47
65,2,"ODSS","Burning Trash or Feces","Don't Know",66.11
60,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",61.32
234,2,"ODSS","Burning Trash or Feces","Yes",18.5
37,2,"ODSS","Burning Trash or Feces","Yes",56.29
388,2,"OIF/OEF/OND","Burning Trash or Feces","Don't Know",68.51
1,2,"ODSS","Burning Trash or Feces","Don't Know",53.68
233,2,"ODSS","Burning Trash or Feces","No",12.78
